"거래구분별(1)","투자자별(1)","투자자별(2)",시점,데이터
"거래대금","사모펀드","순매수 (백만원)",2020.05,-378075
"거래대금","사모펀드","순매수 (백만원)",2020.06,-527765
"거래대금","사모펀드","순매수 (백만원)",2020.07,-848414
"거래대금","사모펀드","순매수 (백만원)",2020.08,-815456
"거래대금","사모펀드","순매수 (백만원)",2020.09,-1199511
"거래대금","사모펀드","순매수 (백만원)",2020.10,-688301
"거래대금","사모펀드","순매수 (백만원)",2020.11,-646344
"거래대금","사모펀드","순매수 (백만원)",2020.12,-1072883
"거래대금","사모펀드","순매수 (백만원)",2021.01,-1874284
"거래대금","사모펀드","순매수 (백만원)",2021.02,-511642
"거래대금","사모펀드","순매수 (백만원)",2021.03,-309281
"거래대금","사모펀드","순매수 (백만원)",2021.04,-447305
"거래대금","사모펀드","순매수 (백만원)",2021.05,-366819
"거래대금","사모펀드","순매수 (백만원)",2021.06,-976724
"거래대금","사모펀드","순매수 (백만원)",2021.07,-825417
"거래대금","사모펀드","순매수 (백만원)",2021.08,-684046
"거래대금","사모펀드","순매수 (백만원)",2021.09,-484542
"거래대금","사모펀드","순매수 (백만원)",2021.10,-424041
"거래대금","사모펀드","순매수 (백만원)",2021.11,-1121670
"거래대금","사모펀드","순매수 (백만원)",2021.12,-67834
"거래대금","사모펀드","순매수 (백만원)",2022.01,-799086
"거래대금","사모펀드","순매수 (백만원)",2022.02,-555790
"거래대금","사모펀드","순매수 (백만원)",2022.03,-446952
"거래대금","사모펀드","순매수 (백만원)",2022.04,-342274
"거래대금","사모펀드","순매수 (백만원)",2022.05,-653239
"거래대금","사모펀드","순매수 (백만원)",2022.06,-518993
"거래대금","사모펀드","순매수 (백만원)",2022.07,-527514
"거래대금","사모펀드","순매수 (백만원)",2022.08,-748516
"거래대금","사모펀드","순매수 (백만원)",2022.09,-695965
"거래대금","사모펀드","순매수 (백만원)",2022.10,-377270
"거래대금","사모펀드","순매수 (백만원)",2022.11,-860378
"거래대금","사모펀드","순매수 (백만원)",2022.12,-385229
"거래대금","사모펀드","순매수 (백만원)",2023.01,-493749
"거래대금","사모펀드","순매수 (백만원)",2023.02,-1029263
"거래대금","사모펀드","순매수 (백만원)",2023.03,-644557
"거래대금","사모펀드","순매수 (백만원)",2023.04,-757825
"거래대금","사모펀드","순매수 (백만원)",2023.05,-364816
"거래대금","사모펀드","순매수 (백만원)",2023.06,-537615
"거래대금","사모펀드","순매수 (백만원)",2023.07,-960865
"거래대금","사모펀드","순매수 (백만원)",2023.08,-815415
"거래대금","사모펀드","순매수 (백만원)",2023.09,-517172
"거래대금","사모펀드","순매수 (백만원)",2023.10,-517124
"거래대금","사모펀드","순매수 (백만원)",2023.11,-390018
"거래대금","사모펀드","순매수 (백만원)",2023.12,-409316
"거래대금","사모펀드","순매수 (백만원)",2024.01,-696997
"거래대금","사모펀드","순매수 (백만원)",2024.02,-587146
"거래대금","사모펀드","순매수 (백만원)",2024.03,-677016
"거래대금","사모펀드","순매수 (백만원)",2024.04,-551470
"거래대금","사모펀드","순매수 (백만원)",2024.05,-458996
"거래대금","사모펀드","순매수 (백만원)",2024.06,-696182
"거래대금","은행","매도 (백만원)",2018.07,322850
"거래대금","은행","매도 (백만원)",2018.08,337227
"거래대금","은행","매도 (백만원)",2018.09,298634
"거래대금","은행","매도 (백만원)",2018.10,369829
"거래대금","은행","매도 (백만원)",2018.11,252743
"거래대금","은행","매도 (백만원)",2018.12,332829
"거래대금","은행","매도 (백만원)",2019.01,219681
"거래대금","은행","매도 (백만원)",2019.02,157377
"거래대금","은행","매도 (백만원)",2019.03,422566
"거래대금","은행","매도 (백만원)",2019.04,201991
"거래대금","은행","매도 (백만원)",2019.05,187362
