"산업별(1)","산업별(2)",시점,데이터
"섬유・의류","소계",2013.03,197.36
"섬유・의류","소계",2013.04,211.14
"섬유・의류","소계",2013.05,211.73
"섬유・의류","소계",2013.06,177.25
"섬유・의류","소계",2013.07,179.89
"섬유・의류","소계",2013.08,174.07
"섬유・의류","소계",2013.09,164.15
"섬유・의류","소계",2013.10,160.51
"섬유・의류","소계",2013.11,149.46
"섬유・의류","소계",2013.12,141.96
"섬유・의류","소계",2014.01,146.31
"섬유・의류","소계",2014.02,140.08
"섬유・의류","소계",2014.03,150.65
"섬유・의류","소계",2014.04,157.4
"섬유・의류","소계",2014.05,157.32
"섬유・의류","소계",2014.06,158.65
"섬유・의류","소계",2014.07,172.36
"섬유・의류","소계",2014.08,167.67
"섬유・의류","소계",2014.09,186.18
"섬유・의류","소계",2014.10,186.64
"섬유・의류","소계",2014.11,173.93
"섬유・의류","소계",2014.12,160.37
"섬유・의류","소계",2015.01,204.47
"섬유・의류","소계",2015.02,252.13
"섬유・의류","소계",2015.03,244.28
"섬유・의류","소계",2015.04,292.66
"섬유・의류","소계",2015.05,433.77
"섬유・의류","소계",2015.06,376.31
"섬유・의류","소계",2015.07,378.48
"섬유・의류","소계",2015.08,347.6
"섬유・의류","소계",2015.09,366.37
"섬유・의류","소계",2015.10,437.01
"섬유・의류","소계",2015.11,366.44
"섬유・의류","소계",2015.12,315.25
"섬유・의류","소계",2016.01,354.64
"섬유・의류","소계",2016.02,281.74
"섬유・의류","소계",2016.03,625.99
"섬유・의류","소계",2016.04,589.42
"섬유・의류","소계",2016.05,566.96
"섬유・의류","소계",2016.06,275.76
"섬유・의류","소계",2016.07,214.75
"섬유・의류","소계",2016.08,197.66
"섬유・의류","소계",2016.09,239.8
"섬유・의류","소계",2016.10,190.95
"섬유・의류","소계",2016.11,192.86
"섬유・의류","소계",2016.12,223.32
"섬유・의류","소계",2017.01,195.84
"섬유・의류","소계",2017.02,147.85
"섬유・의류","소계",2017.03,153.8
"섬유・의류","소계",2017.04,159.69
"섬유・의류","소계",2017.05,161.64
"섬유・의류","소계",2017.06,154.76
"섬유・의류","소계",2017.07,140.57
"섬유・의류","소계",2017.08,158.09
"섬유・의류","소계",2017.09,140.28
"섬유・의류","소계",2017.10,140.42
"섬유・의류","소계",2017.11,152.47
"섬유・의류","소계",2017.12,144.12
"섬유・의류","소계",2018.01,163.62
"섬유・의류","소계",2018.02,157.78
"섬유・의류","소계",2018.03,171.93
"섬유・의류","소계",2018.04,192.8
"섬유・의류","소계",2018.05,189.49
"섬유・의류","소계",2018.06,169.5
"섬유・의류","소계",2018.07,164.06
"섬유・의류","소계",2018.08,163.1
"섬유・의류","소계",2018.09,158.6
"섬유・의류","소계",2018.10,124.77
"섬유・의류","소계",2018.11,129.19
"섬유・의류","소계",2018.12,126.15
"섬유・의류","소계",2019.01,135.71
"섬유・의류","소계",2019.02,131.64
"섬유・의류","소계",2019.03,143.65
"섬유・의류","소계",2019.04,153.5
"섬유・의류","소계",2019.05,143.33
"섬유・의류","소계",2019.06,143.06
"섬유・의류","소계",2019.07,132.6
"섬유・의류","소계",2019.08,127.94
"섬유・의류","소계",2019.09,132.31
"섬유・의류","소계",2019.10,134.66
"섬유・의류","소계",2019.11,129.78
"섬유・의류","소계",2019.12,133.45
"섬유・의류","소계",2020.01,149.54
"섬유・의류","소계",2020.02,131.46
"섬유・의류","소계",2020.03,126.94
"섬유・의류","소계",2020.04,134.53
"섬유・의류","소계",2020.05,147.03
"섬유・의류","소계",2020.06,136.57
"섬유・의류","소계",2020.07,140.45
"섬유・의류","소계",2020.08,147.4
"섬유・의류","소계",2020.09,136.23
"섬유・의류","소계",2020.10,135.48
"섬유・의류","소계",2020.11,142.46
"섬유・의류","소계",2020.12,138.4
"섬유・의류","소계",2021.01,131.2
"섬유・의류","소계",2021.02,128.68
"섬유・의류","소계",2021.03,141.2
"섬유・의류","소계",2021.04,145.39
"섬유・의류","소계",2021.05,153.8
"섬유・의류","소계",2021.06,163.02
"섬유・의류","소계",2021.07,163.59
"섬유・의류","소계",2021.08,156.72
"섬유・의류","소계",2021.09,151.67
"섬유・의류","소계",2021.10,150.1
"섬유・의류","소계",2021.11,147.38
"섬유・의류","소계",2021.12,146.72
"섬유・의류","소계",2022.01,133.87
"섬유・의류","소계",2022.02,142.45
"섬유・의류","소계",2022.03,148.53
"섬유・의류","소계",2022.04,144.35
"섬유・의류","소계",2022.05,134.79
"섬유・의류","소계",2022.06,117.31
"섬유・의류","소계",2022.07,127.14
"섬유・의류","소계",2022.08,118.41
"섬유・의류","소계",2022.09,96.17
"섬유・의류","소계",2022.10,99.03
"섬유・의류","소계",2022.11,106.48
"섬유・의류","소계",2022.12,104.19
"섬유・의류","소계",2023.01,106.87
"섬유・의류","소계",2023.02,100.24
"섬유・의류","소계",2023.03,98.63
"섬유・의류","소계",2023.04,97.4
"섬유・의류","소계",2023.05,96.22
"섬유・의류","소계",2023.06,94.15
"섬유・의류","소계",2023.07,84.21
"섬유・의류","소계",2023.08,88.09
"섬유・의류","소계",2023.09,86.2
"섬유・의류","소계",2023.10,81.28
"섬유・의류","소계",2023.11,81.43
"섬유・의류","소계",2023.12,82.04
"섬유・의류","소계",2024.01,72.35
"섬유・의류","소계",2024.02,67.01
"섬유・의류","소계",2024.03,66.43
"섬유・의류","소계",2024.04,65.07
"섬유・의류","소계",2024.05,60.2
"섬유・의류","소계",2024.06,52.72
"종이・목재","소계",2001.01,1661.8
"종이・목재","소계",2001.02,1422.6
"종이・목재","소계",2001.03,1263.2
"종이・목재","소계",2001.04,1279.6
"종이・목재","소계",2001.05,1388.6
"종이・목재","소계",2001.06,1182.8
"종이・목재","소계",2001.07,959.8
"종이・목재","소계",2001.08,811.7
"종이・목재","소계",2001.09,697.6
"종이・목재","소계",2001.10,866.6
"종이・목재","소계",2001.11,1002.3
"종이・목재","소계",2001.12,957.5
"종이・목재","소계",2002.01,944.9
"종이・목재","소계",2002.02,955
"종이・목재","소계",2002.03,1119.9
"종이・목재","소계",2002.04,804.3
"종이・목재","소계",2002.05,749.5
"종이・목재","소계",2002.06,706.2
"종이・목재","소계",2002.07,643.2
"종이・목재","소계",2002.08,660.3
"종이・목재","소계",2002.09,600.8
"종이・목재","소계",2002.10,618.5
"종이・목재","소계",2002.11,602.4
"종이・목재","소계",2002.12,542.1
"종이・목재","소계",2003.01,485.4
"종이・목재","소계",2003.02,480.7
"종이・목재","소계",2003.03,463.8
"종이・목재","소계",2003.04,486.3
"종이・목재","소계",2003.05,543.4
"종이・목재","소계",2003.06,522.7
"종이・목재","소계",2003.07,498.5
"종이・목재","소계",2003.08,476.4
"종이・목재","소계",2003.09,450.2
"종이・목재","소계",2003.10,437.7
"종이・목재","소계",2003.11,454.1
"종이・목재","소계",2003.12,455.1
"종이・목재","소계",2004.01,440.8
"종이・목재","소계",2004.02,502.2
"종이・목재","소계",2004.03,450.8
"종이・목재","소계",2004.04,432.2
"종이・목재","소계",2004.05,406.63
"종이・목재","소계",2004.06,394.5
"종이・목재","소계",2004.07,385.06
"종이・목재","소계",2004.08,393.88
"종이・목재","소계",2004.09,406.95
"종이・목재","소계",2004.10,421.34
"종이・목재","소계",2004.11,559.46
"종이・목재","소계",2004.12,766.91
"종이・목재","소계",2005.01,1047.45
"종이・목재","소계",2005.02,1204.48
"종이・목재","소계",2005.03,1219.07
"종이・목재","소계",2005.04,1177.53
"종이・목재","소계",2005.05,1561.56
"종이・목재","소계",2005.06,1360.96
"종이・목재","소계",2005.07,1363.29
"종이・목재","소계",2005.08,1130.74
"종이・목재","소계",2005.09,1287.54
"종이・목재","소계",2005.10,1212.93
"종이・목재","소계",2005.11,1379.11
"종이・목재","소계",2005.12,1053.02
"종이・목재","소계",2006.01,1030.46
"종이・목재","소계",2006.02,1275.39
"종이・목재","소계",2006.03,1199.25
"종이・목재","소계",2006.04,1264.06
"종이・목재","소계",2006.05,1192.63
"종이・목재","소계",2006.06,1152.23
"종이・목재","소계",2006.07,1083
"종이・목재","소계",2006.08,1070.4
"종이・목재","소계",2006.09,1098.29
"종이・목재","소계",2006.10,1065.79
"종이・목재","소계",2006.11,1162.62
"종이・목재","소계",2006.12,1147.41
"종이・목재","소계",2007.01,1213.86
"종이・목재","소계",2007.02,1242.15
"종이・목재","소계",2007.03,1338.7
"종이・목재","소계",2007.04,1345.37
"종이・목재","소계",2007.05,1450.94
"종이・목재","소계",2007.06,1219.54
"종이・목재","소계",2007.07,1139.09
"종이・목재","소계",2007.08,1037.04
"종이・목재","소계",2007.09,1045.62
"종이・목재","소계",2007.10,1013.54
"종이・목재","소계",2007.11,875.19
"종이・목재","소계",2007.12,969.7
"종이・목재","소계",2008.01,953.78
"종이・목재","소계",2008.02,980.1
"종이・목재","소계",2008.03,912.77
"종이・목재","소계",2008.04,888.47
"종이・목재","소계",2008.05,964.36
"종이・목재","소계",2008.06,959.07
"종이・목재","소계",2008.07,943.4
"종이・목재","소계",2008.08,809.78
"종이・목재","소계",2008.09,778.52
"종이・목재","소계",2008.10,537.06
"종이・목재","소계",2008.11,528.32
"종이・목재","소계",2008.12,526.43
"종이・목재","소계",2009.01,585.58
"종이・목재","소계",2009.02,645.01
"종이・목재","소계",2009.03,719.19
"종이・목재","소계",2009.04,901.63
"종이・목재","소계",2009.05,875.68
"종이・목재","소계",2009.06,782.84
"종이・목재","소계",2009.07,838.61
"종이・목재","소계",2009.08,852.08
"종이・목재","소계",2009.09,777.13
"종이・목재","소계",2009.10,749.08
"종이・목재","소계",2009.11,730.79
"종이・목재","소계",2009.12,758.59
"종이・목재","소계",2010.01,768.22
"종이・목재","소계",2010.02,762.91
"종이・목재","소계",2010.03,837.14
"종이・목재","소계",2010.04,826.76
"종이・목재","소계",2010.05,753.23
"종이・목재","소계",2010.06,749.18
"종이・목재","소계",2010.07,784.1
"종이・목재","소계",2010.08,865.36
"종이・목재","소계",2010.09,872.92
"종이・목재","소계",2010.10,879.22
"종이・목재","소계",2010.11,777.9
"종이・목재","소계",2010.12,830.17
"종이・목재","소계",2011.01,785.2
"종이・목재","소계",2011.02,762.76
"종이・목재","소계",2011.03,798.17
"종이・목재","소계",2011.04,894.91
"종이・목재","소계",2011.05,765.29
"종이・목재","소계",2011.06,978.47
"종이・목재","소계",2011.07,1096.72
"종이・목재","소계",2011.08,1001.38
"종이・목재","소계",2011.09,897.02
"종이・목재","소계",2011.10,988.09
"종이・목재","소계",2011.11,860.96
"종이・목재","소계",2011.12,915.76
"종이・목재","소계",2012.01,1076.68
"종이・목재","소계",2012.02,1282.39
"종이・목재","소계",2012.03,1234.93
"종이・목재","소계",2012.04,1002.33
"종이・목재","소계",2012.05,982.91
"종이・목재","소계",2012.06,1000.24
"종이・목재","소계",2012.07,998.24
"종이・목재","소계",2012.08,1080.12
"종이・목재","소계",2012.09,1102
"종이・목재","소계",2012.10,1097.32
"종이・목재","소계",2012.11,1040.26
"종이・목재","소계",2012.12,1067.59
"종이・목재","소계",2013.01,1122.58
"종이・목재","소계",2013.02,1148.2
"종이・목재","소계",2013.03,1219.69
"종이・목재","소계",2013.04,1260.93
"종이・목재","소계",2013.05,1199.68
"종이・목재","소계",2013.06,1048.25
"종이・목재","소계",2013.07,1111.24
"종이・목재","소계",2013.08,1165.41
"종이・목재","소계",2013.09,1161.17
"종이・목재","소계",2013.10,1169.34
"종이・목재","소계",2013.11,1077.77
"종이・목재","소계",2013.12,1071.44
"종이・목재","소계",2014.01,1122.86
"종이・목재","소계",2014.02,1277.72
"종이・목재","소계",2014.03,1262.98
"종이・목재","소계",2014.04,1366.07
"종이・목재","소계",2014.05,1804.86
"종이・목재","소계",2014.06,2110.39
"종이・목재","소계",2014.07,2267.36
"종이・목재","소계",2014.08,2900.96
"종이・목재","소계",2014.09,2954.22
"종이・목재","소계",2014.10,2884.08
"종이・목재","소계",2014.11,2723.66
"종이・목재","소계",2014.12,2640.2
"종이・목재","소계",2015.01,3090.92
"종이・목재","소계",2015.02,3744.34
"종이・목재","소계",2015.03,5409.48
"종이・목재","소계",2015.04,6109.05
"종이・목재","소계",2015.05,6963.04
"종이・목재","소계",2015.06,7312.94
"종이・목재","소계",2015.07,8571.32
"종이・목재","소계",2015.08,6853.87
"종이・목재","소계",2015.09,7097.41
"종이・목재","소계",2015.10,7127.36
"종이・목재","소계",2015.11,6145.22
"종이・목재","소계",2015.12,6202.85
"종이・목재","소계",2016.01,5834.69
"종이・목재","소계",2016.02,6445
"종이・목재","소계",2016.03,6923.55
"종이・목재","소계",2016.04,6822.59
"종이・목재","소계",2016.05,6458.05
"종이・목재","소계",2016.06,6391.26
"종이・목재","소계",2016.07,6905.47
"종이・목재","소계",2016.08,6146.53
"종이・목재","소계",2016.09,6456.17
"종이・목재","소계",2016.10,6562.85
"종이・목재","소계",2016.11,6570.67
"종이・목재","소계",2016.12,6742.08
"종이・목재","소계",2017.01,6548.19
"종이・목재","소계",2017.02,6388.67
"종이・목재","소계",2017.03,6243.09
"종이・목재","소계",2017.04,6312.22
"종이・목재","소계",2017.05,6366.43
"종이・목재","소계",2017.06,6358.54
"종이・목재","소계",2017.07,6318.63
"종이・목재","소계",2017.08,6319.48
"종이・목재","소계",2017.09,6230.57
"종이・목재","소계",2017.10,6309.72
"종이・목재","소계",2017.11,6508.06
"종이・목재","소계",2017.12,6170.12
"종이・목재","소계",2018.01,7326.27
"종이・목재","소계",2018.02,7433.2
"종이・목재","소계",2018.03,7626.97
"종이・목재","소계",2018.04,7879.2
"종이・목재","소계",2018.05,7919.33
"종이・목재","소계",2018.06,7116.95
"종이・목재","소계",2018.07,6827.45
"종이・목재","소계",2018.08,7283.87
"종이・목재","소계",2018.09,7327.56
"종이・목재","소계",2018.10,6019.21
"종이・목재","소계",2018.11,6313.06
"종이・목재","소계",2018.12,6670.96
"종이・목재","소계",2019.01,6771.09
"종이・목재","소계",2019.02,6867.17
"종이・목재","소계",2019.03,7524.43
"종이・목재","소계",2019.04,8391.89
"종이・목재","소계",2019.05,9189.11
"종이・목재","소계",2019.06,9422.08
"종이・목재","소계",2019.07,10531.7
"종이・목재","소계",2019.08,11002.22
"종이・목재","소계",2019.09,10509.41
"종이・목재","소계",2019.10,11049.26
"종이・목재","소계",2019.11,11585.64
"종이・목재","소계",2019.12,10794.6
"종이・목재","소계",2020.01,10202.25
"종이・목재","소계",2020.02,10016.89
"종이・목재","소계",2020.03,8887.44
"종이・목재","소계",2020.04,10461.09
"종이・목재","소계",2020.05,11824.39
"종이・목재","소계",2020.06,12608.82
