"지수종류별(1)","시점",데이터
"기계","2016.02",785.48
"기계","2016.03",820.89
"기계","2016.04",874.31
"기계","2016.05",907.14
"기계","2016.06",840.47
"기계","2016.07",928.26
"기계","2016.08",934.16
"기계","2016.09",933.91
"기계","2016.10",844.06
"기계","2016.11",809.95
"기계","2016.12",861.79
"기계","2017.01",822.25
"기계","2017.02",814.81
"기계","2017.03",835.81
"기계","2017.04",819.53
"기계","2017.05",879.71
"기계","2017.06",882.18
"기계","2017.07",873.81
"기계","2017.08",888
"기계","2017.09",892.99
"기계","2017.10",916.17
"기계","2017.11",911.32
"기계","2017.12",920.54
"기계","2018.01",999.13
"기계","2018.02",918.11
"기계","2018.03",930.8
"기계","2018.04",964.35
"기계","2018.05",978.42
"기계","2018.06",871.59
"기계","2018.07",855.53
"기계","2018.08",876.74
"기계","2018.09",925.36
"기계","2018.10",736.8
"기계","2018.11",771.38
"기계","2018.12",765.14
"기계","2019.01",848.14
"기계","2019.02",796.47
"기계","2019.03",753.79
"기계","2019.04",791.51
"기계","2019.05",737.95
"기계","2019.06",765.3
"기계","2019.07",716.77
"기계","2019.08",709.21
"기계","2019.09",744.99
"기계","2019.10",698.16
"기계","2019.11",673.26
"기계","2019.12",701.59
"기계","2020.01",649.76
"기계","2020.02",608.82
"기계","2020.03",485.03
"기계","2020.04",563.26
"기계","2020.05",607.97
"기계","2020.06",620.66
"기계","2020.07",721.31
"기계","2020.08",828.57
"기계","2020.09",801.2
"기계","2020.10",793.76
"기계","2020.11",952.04
"기계","2020.12",972.02
"기계","2021.01",960.55
"기계","2021.02",926.88
"기계","2021.03",1088.56
"기계","2021.04",1118.35
"기계","2021.05",1250.54
"기계","2021.06",1300.67
"기계","2021.07",1248.91
"기계","2021.08",1206.92
"기계","2021.09",1162.08
"기계","2021.10",1185.83
"기계","2021.11",1016.32
"기계","2021.12",1120.85
"기계","2022.01",967.84
"기계","2022.02",1073.32
"기계","2022.03",1092.91
"기계","2022.04",1103.72
"기계","2022.05",1087.93
"기계","2022.06",980.78
"기계","2022.07",993.74
"기계","2022.08",1062.05
"기계","2022.09",825.39
"기계","2022.10",844.54
"기계","2022.11",981.39
"기계","2022.12",915.65
"기계","2023.01",955.14
"기계","2023.02",952.43
"기계","2023.03",1001.36
"기계","2023.04",1053.88
"기계","2023.05",1084.06
"기계","2023.06",1176.68
"기계","2023.07",1193.77
"기계","2023.08",1214.49
"기계","2023.09",1135.22
"기계","2023.10",927.68
"기계","2023.11",1143.32
"기계","2023.12",1231.53
"기계","2024.01",1080.86
"기계","2024.02",1176.09
"기계","2024.03",1382.06
"기계","2024.04",1342.72
"기계","2024.05",1473.32
"기계","2024.06",1517.84
"전기전자","2000.01",4250.02
"전기전자","2000.02",3704.27
"전기전자","2000.03",4655.3
"전기전자","2000.04",4009.41
"전기전자","2000.05",3971.4
"전기전자","2000.06",4621.94
"전기전자","2000.07",3766.44
"전기전자","2000.08",3629.65
"전기전자","2000.09",2801.28
"전기전자","2000.10",1985.64
"전기전자","2000.11",2091.71
"전기전자","2000.12",1957.68
"전기전자","2001.01",2708.62
"전기전자","2001.02",2339.24
"전기전자","2001.03",2419.97
"전기전자","2001.04",2627.73
"전기전자","2001.05",2615.25
"전기전자","2001.06",2394.46
"전기전자","2001.07",2196.04
"전기전자","2001.08",2145.21
"전기전자","2001.09",1632.11
"전기전자","2001.10",1982.82
"전기전자","2001.11",2537.16
"전기전자","2001.12",3089.59
"전기전자","2002.01",3388.27
"전기전자","2002.02",3830.79
"전기전자","2002.03",4254.39
"전기전자","2002.04",4245.82
"전기전자","2002.05",3821.34
"전기전자","2002.06",3581.01
"전기전자","2002.07",3597.59
"전기전자","2002.08",3644.7
"전기전자","2002.09",3164.65
"전기전자","2002.10",3566.93
"전기전자","2002.11",4022.47
"전기전자","2002.12",3264.61
"전기전자","2003.01",3030.72
"전기전자","2003.02",2945.31
"전기전자","2003.03",2925.29
"전기전자","2003.04",3120.11
"전기전자","2003.05",3275.26
"전기전자","2003.06",3662.06
"전기전자","2003.07",4201.01
"전기전자","2003.08",4470.2
"전기전자","2003.09",3984.7
"전기전자","2003.10",4675.69
"전기전자","2003.11",4599.3
"전기전자","2003.12",4520.71
"전기전자","2004.01",5205.42
"전기전자","2004.02",5379.51
"전기전자","2004.03",5685
"전기전자","2004.04",5533.12
"전기전자","2004.05",5006.79
"전기전자","2004.06",4720.33
"전기전자","2004.07",4111.47
"전기전자","2004.08",4448.08
"전기전자","2004.09",4559.69
"전기전자","2004.10",4368.63
"전기전자","2004.11",4394.35
"전기전자","2004.12",4573.91
"전기전자","2005.01",5020.31
"전기전자","2005.02",5362.5
"전기전자","2005.03",5024.05
"전기전자","2005.04",4649.67
"전기전자","2005.05",5116.03
"전기전자","2005.06",5060.05
"전기전자","2005.07",5690.34
"전기전자","2005.08",5462.32
"전기전자","2005.09",5840.72
"전기전자","2005.10",5435.06
"전기전자","2005.11",6044.83
"전기전자","2005.12",6761.03
"전기전자","2006.01",7212.92
"전기전자","2006.02",6770.61
"전기전자","2006.03",6277.56
"전기전자","2006.04",6393.45
"전기전자","2006.05",6001.42
"전기전자","2006.06",5815.87
"전기전자","2006.07",5826.93
"전기전자","2006.08",6367.33
"전기전자","2006.09",6358.08
"전기전자","2006.10",5897.41
"전기전자","2006.11",6075.17
"전기전자","2006.12",5885.39
"전기전자","2007.01",5448.79
"전기전자","2007.02",5505.18
"전기전자","2007.03",5573.75
"전기전자","2007.04",5728.26
"전기전자","2007.05",5560.13
"전기전자","2007.06",5954.28
"전기전자","2007.07",6464.02
"전기전자","2007.08",6169.65
"전기전자","2007.09",6225.94
"전기전자","2007.10",6176.97
"전기전자","2007.11",6175.29
"전기전자","2007.12",6061.74
"전기전자","2008.01",5998.47
"전기전자","2008.02",5971.23
"전기전자","2008.03",6611.91
"전기전자","2008.04",7301.94
"전기전자","2008.05",7495.42
"전기전자","2008.06",6394.41
"전기전자","2008.07",5675.39
"전기전자","2008.08",5234.11
"전기전자","2008.09",5450.93
"전기전자","2008.10",4960.22
"전기전자","2008.11",4405.57
"전기전자","2008.12",4165.92
"전기전자","2009.01",4548.96
"전기전자","2009.02",4458.09
"전기전자","2009.03",5341.71
"전기전자","2009.04",5833.43
"전기전자","2009.05",5713.14
"전기전자","2009.06",5944.11
"전기전자","2009.07",6994.04
"전기전자","2009.08",7665.18
"전기전자","2009.09",7793.62
"전기전자","2009.10",6963.01
"전기전자","2009.11",6872.01
"전기전자","2009.12",7816.18
"전기전자","2010.01",7525.16
"전기전자","2010.02",7175.52
"전기전자","2010.03",7986.21
"전기전자","2010.04",8494.63
"전기전자","2010.05",7847.03
"전기전자","2010.06",7831.71
"전기전자","2010.07",7908.25
"전기전자","2010.08",7386.26
"전기전자","2010.09",7665.12
"전기전자","2010.10",7492.54
"전기전자","2010.11",8017.12
"전기전자","2010.12",8845.24
"전기전자","2011.01",9102.16
"전기전자","2011.02",8605.42
"전기전자","2011.03",8674.83
"전기전자","2011.04",8585.7
"전기전자","2011.05",8360.13
"전기전자","2011.06",7603.65
"전기전자","2011.07",7606.58
"전기전자","2011.08",6486.63
"전기전자","2011.09",7000.42
"전기전자","2011.10",8002.55
"전기전자","2011.11",8209.34
"전기전자","2011.12",8496.53
"전기전자","2012.01",9119.75
"전기전자","2012.02",9845.67
"전기전자","2012.03",10161.4
"전기전자","2012.04",10725.4
"전기전자","2012.05",9426.76
"전기전자","2012.06",9411.57
"전기전자","2012.07",9987.6
"전기전자","2012.08",9588.51
"전기전자","2012.09",10315.16
"전기전자","2012.10",10185.39
"전기전자","2012.11",10834.95
"전기전자","2012.12",11429.91
"전기전자","2013.01",10889.94
"전기전자","2013.02",11592.48
"전기전자","2013.03",11606.33
"전기전자","2013.04",11620.51
"전기전자","2013.05",11804.37
"전기전자","2013.06",10449.54
"전기전자","2013.07",10056.37
"전기전자","2013.08",10582.76
"전기전자","2013.09",10632.62
"전기전자","2013.10",11152.38
"전기전자","2013.11",11400.22
"전기전자","2013.12",10693.84
"전기전자","2014.01",10126.63
"전기전자","2014.02",10514.61
"전기전자","2014.03",10510.89
"전기전자","2014.04",10648.2
"전기전자","2014.05",11340.74
"전기전자","2014.06",10852.81
"전기전자","2014.07",10916.06
"전기전자","2014.08",10262.92
"전기전자","2014.09",9831.64
"전기전자","2014.10",10116.3
"전기전자","2014.11",10464.94
"전기전자","2014.12",10583.95
"전기전자","2015.01",10907.41
"전기전자","2015.02",10857.65
"전기전자","2015.03",11296.26
"전기전자","2015.04",11048.71
"전기전자","2015.05",10567.37
"전기전자","2015.06",9952.15
"전기전자","2015.07",9192.61
"전기전자","2015.08",8645.71
"전기전자","2015.09",8925.4
"전기전자","2015.10",10185.96
"전기전자","2015.11",9842.13
"전기전자","2015.12",9599.38
"전기전자","2016.01",8801.62
"전기전자","2016.02",9113.7
"전기전자","2016.03",9866.91
"전기전자","2016.04",9440.88
"전기전자","2016.05",9714.23
"전기전자","2016.06",10493.26
"전기전자","2016.07",11264.12
"전기전자","2016.08",11726.93
"전기전자","2016.09",11601.18
"전기전자","2016.10",11789.32
"전기전자","2016.11",12393.41
"전기전자","2016.12",12926.3
"전기전자","2017.01",14181.34
"전기전자","2017.02",13748.83
"전기전자","2017.03",14793.18
"전기전자","2017.04",15823.64
"전기전자","2017.05",16203.98
"전기전자","2017.06",17462.65
"전기전자","2017.07",17369.26
"전기전자","2017.08",17188.85
"전기전자","2017.09",18876.18
"전기전자","2017.10",19963.43
"전기전자","2017.11",18715.98
"전기전자","2017.12",18795.89
"전기전자","2018.01",18489.76
"전기전자","2018.02",17588.77
"전기전자","2018.03",18430.64
"전기전자","2018.04",19472.1
"전기전자","2018.05",19184.98
"전기전자","2018.06",17805.32
"전기전자","2018.07",17783.86
"전기전자","2018.08",18317.4
"전기전자","2018.09",17394.1
"전기전자","2018.10",15784.05
"전기전자","2018.11",15678.44
"전기전자","2018.12",14447.02
"전기전자","2019.01",16947.32
"전기전자","2019.02",16675.95
"전기전자","2019.03",16593.43
"전기전자","2019.04",17173.67
"전기전자","2019.05",15669.14
"전기전자","2019.06",17071.05
"전기전자","2019.07",16689.78
"전기전자","2019.08",16277.85
"전기전자","2019.09",17780.19
"전기전자","2019.10",18208.01
"전기전자","2019.11",18186.96
"전기전자","2019.12",20207.86
"전기전자","2020.01",20403.97
"전기전자","2020.02",19573.08
"전기전자","2020.03",17214.87
"전기전자","2020.04",18179.44
"전기전자","2020.05",18657.3
"전기전자","2020.06",19455.28
"전기전자","2020.07",21062.73
"전기전자","2020.08",20007.16
"전기전자","2020.09",21473.6
"전기전자","2020.10",20801.35
"전기전자","2020.11",24527.27
"전기전자","2020.12",29788.48
"전기전자","2021.01",30849.19
"전기전자","2021.02",31278.98
"전기전자","2021.03",30724.75
"전기전자","2021.04",30626.15
"전기전자","2021.05",30169.07
"전기전자","2021.06",30846.29
"전기전자","2021.07",30054.5
"전기전자","2021.08",29352.28
"전기전자","2021.09",28273.96
"전기전자","2021.10",26942.54
"전기전자","2021.11",27587.28
"전기전자","2021.12",30325.09
"전기전자","2022.01",27332.44
"전기전자","2022.02",26676.83
"전기전자","2022.03",26506.48
"전기전자","2022.04",25609.41
"전기전자","2022.05",25581.04
"전기전자","2022.06",21673.75
"전기전자","2022.07",23393.16
"전기전자","2022.08",23451.66
"전기전자","2022.09",20648.47
"전기전자","2022.10",23422.82
"전기전자","2022.11",24863.62
"전기전자","2022.12",21190.01
"전기전자","2023.01",24001.69
"전기전자","2023.02",24094.8
"전기전자","2023.03",25579.32
"전기전자","2023.04",25687.19
"전기전자","2023.05",27825
"전기전자","2023.06",27804.37
"전기전자","2023.07",27969.86
"전기전자","2023.08",26683.7
"전기전자","2023.09",25611.76
"전기전자","2023.10",23865.02
"전기전자","2023.11",26908.43
"전기전자","2023.12",28273.89
"전기전자","2024.01",25731.18
"전기전자","2024.02",26931.99
"전기전자","2024.03",29635.47
"전기전자","2024.04",28415.1
"전기전자","2024.05",27415.55
"전기전자","2024.06",30249.12
"의료정밀","2000.01",785.91
"의료정밀","2000.02",870.82
"의료정밀","2000.03",747.86
"의료정밀","2000.04",649.91
"의료정밀","2000.05",521.46
"의료정밀","2000.06",568.96
"의료정밀","2000.07",454.09
"의료정밀","2000.08",434.82
"의료정밀","2000.09",345.2
"의료정밀","2000.10",242.2
"의료정밀","2000.11",222.61
"의료정밀","2000.12",188.29
"의료정밀","2001.01",296.94
"의료정밀","2001.02",273.57
"의료정밀","2001.03",237.18
"의료정밀","2001.04",260.71
"의료정밀","2001.05",270.42
"의료정밀","2001.06",270.44
"의료정밀","2001.07",214.13
"의료정밀","2001.08",190.21
"의료정밀","2001.09",150.47
"의료정밀","2001.10",172.88
"의료정밀","2001.11",202.82
"의료정밀","2001.12",242.06
"의료정밀","2002.01",317.53
"의료정밀","2002.02",343.63
"의료정밀","2002.03",345.2
"의료정밀","2002.04",276.94
"의료정밀","2002.05",245.35
"의료정밀","2002.06",216.83
"의료정밀","2002.07",244.63
"의료정밀","2002.08",254.77
"의료정밀","2002.09",208.6
"의료정밀","2002.10",226.22
"의료정밀","2002.11",242.44
"의료정밀","2002.12",224.05
"의료정밀","2003.01",224.4
"의료정밀","2003.02",217.52
"의료정밀","2003.03",205.89
"의료정밀","2003.04",233.62
"의료정밀","2003.05",253.31
"의료정밀","2003.06",291.59
"의료정밀","2003.07",321.94
"의료정밀","2003.08",365.01
"의료정밀","2003.09",295.01
"의료정밀","2003.10",300.19
"의료정밀","2003.11",382.29
"의료정밀","2003.12",422.48
"의료정밀","2004.01",393.51
"의료정밀","2004.02",350.31
"의료정밀","2004.03",350.07
"의료정밀","2004.04",329.7
"의료정밀","2004.05",299.32
"의료정밀","2004.06",274.08
"의료정밀","2004.07",254.6
"의료정밀","2004.08",292.63
"의료정밀","2004.09",267.73
"의료정밀","2004.10",227.31
"의료정밀","2004.11",236.15
"의료정밀","2004.12",256.45
"의료정밀","2005.01",292.46
"의료정밀","2005.02",353.27
"의료정밀","2005.03",306.24
"의료정밀","2005.04",277.55
"의료정밀","2005.05",321.62
"의료정밀","2005.06",361.13
"의료정밀","2005.07",398.92
"의료정밀","2005.08",408.88
"의료정밀","2005.09",426.62
"의료정밀","2005.10",457.25
"의료정밀","2005.11",533.61
"의료정밀","2005.12",538.74
"의료정밀","2006.01",643.64
"의료정밀","2006.02",723.85
"의료정밀","2006.03",711.91
"의료정밀","2006.04",812.24
"의료정밀","2006.05",767.32
"의료정밀","2006.06",674
"의료정밀","2006.07",795.11
"의료정밀","2006.08",854.65
"의료정밀","2006.09",976.28
"의료정밀","2006.10",934.22
"의료정밀","2006.11",919.97
"의료정밀","2006.12",862.18
"의료정밀","2007.01",727.32
"의료정밀","2007.02",869.67
"의료정밀","2007.03",901.73
"의료정밀","2007.04",935.79
"의료정밀","2007.05",1296.86
"의료정밀","2007.06",1209.21
"의료정밀","2007.07",1431.54
"의료정밀","2007.08",1651.5
"의료정밀","2007.09",1692.62
"의료정밀","2007.10",1345.23
"의료정밀","2007.11",1136.61
"의료정밀","2007.12",1053.64
"의료정밀","2008.01",1118.82
"의료정밀","2008.02",1198.64
"의료정밀","2008.03",1318.89
"의료정밀","2008.04",1443.65
"의료정밀","2008.05",1485.17
"의료정밀","2008.06",1140.6
"의료정밀","2008.07",905.49
"의료정밀","2008.08",786.5
"의료정밀","2008.09",654.78
"의료정밀","2008.10",648.5
"의료정밀","2008.11",711.17
"의료정밀","2008.12",686.97
"의료정밀","2009.01",693.06
"의료정밀","2009.02",621.04
"의료정밀","2009.03",1047.53
"의료정밀","2009.04",1325.28
"의료정밀","2009.05",1840.36
"의료정밀","2009.06",1673.75
